incident_id,created_date,resolved_date,priority,severity,status,category,sub_category,assignment_group,resolver,sla_target_hours,resolution_time_hours,reopened_flag,sla_breach_flag,customer_id,ticket_subject,ticket_description,resolution,customer_satisfaction_rating
INC101735,42:00.0,46:48.0,P1,Critical,Closed,Security,Access,Security Team,David,24,13.07999992,0,0,CUST04300,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC101736,26:00.0,01:24.0,P3,Medium,Closed,Access,Password,IAM Team,Ankit,72,44.59000015,1,0,CUST01703,Password Reset,User reported password reset.,Resolved password reset after investigation.,4
INC101737,59:00.0,NULL,P4,Low,Pending Input,Application,ERP,App Team,Ankit,60,NULL,1,NULL,CUST03596,Password Reset,User reported password reset.,NULL,NULL
INC101738,54:00.0,33:36.0,P4,Low,Closed,Database,SQL,DB Team,Ankit,60,25.65999985,1,0,CUST02749,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,4
INC101739,16:00.0,17:48.0,P2,High,Resolved,Network,Connectivity,Network Team,John,48,32.02999878,0,0,CUST02916,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,NULL
INC101740,06:00.0,NULL,P3,Medium,Open,Cloud,Azure,Cloud Team,Ravi,72,NULL,0,NULL,CUST01327,Database Timeout,User reported database timeout.,NULL,NULL
INC101741,26:00.0,NULL,P4,Low,Open,Database,SQL,DB Team,Rahul,60,NULL,0,NULL,CUST04982,Application Crash,User reported application crash.,NULL,NULL
INC101742,37:00.0,NULL,P3,Medium,Pending Engineering,Cloud,Azure,Cloud Team,David,72,NULL,0,NULL,CUST04434,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC101743,39:00.0,55:48.0,P3,Medium,Resolved,Application,ERP,App Team,Ravi,72,48.27999878,0,0,CUST00115,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,NULL
INC101744,23:00.0,42:48.0,P3,Medium,Resolved,Backup,Restore,Infra Team,Amit,72,51.33000183,0,0,CUST03228,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,NULL
INC101745,36:00.0,32:24.0,P3,Medium,Resolved,Backup,Restore,Infra Team,Priya,72,41.93999863,0,0,CUST00297,Application Crash,User reported application crash.,Resolved application crash after investigation.,NULL
INC101746,25:00.0,37:36.0,P4,Low,Closed,Security,Access,Security Team,Vikas,60,38.20999908,0,0,CUST03088,Application Crash,User reported application crash.,Resolved application crash after investigation.,5
INC101747,12:00.0,00:36.0,P2,High,Closed,Email,Outlook,Messaging Team,Ravi,48,32.81000137,0,0,CUST03367,Application Crash,User reported application crash.,Resolved application crash after investigation.,2
INC101748,21:00.0,NULL,P3,Medium,Open,Backup,Restore,Infra Team,Neha,72,NULL,1,NULL,CUST04217,Password Reset,User reported password reset.,NULL,NULL
INC101749,56:00.0,55:24.0,P3,Medium,Closed,Hardware,Laptop,Desktop Team,Vikas,72,42.99000168,0,0,CUST02549,Password Reset,User reported password reset.,Resolved password reset after investigation.,3
INC101750,38:00.0,NULL,P4,Low,Open,Email,Outlook,Messaging Team,Neha,60,NULL,0,NULL,CUST02776,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC101751,46:00.0,28:00.0,P3,Medium,Closed,Application,ERP,App Team,Priya,72,35.70000076,0,0,CUST00285,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,5
INC101752,05:00.0,NULL,P3,Medium,Pending Input,Software,Installation,Desktop Team,Rahul,72,NULL,1,NULL,CUST02188,Printer Offline,User reported printer offline.,NULL,NULL
INC101753,49:00.0,NULL,P3,Medium,Pending Input,Access,Password,IAM Team,Neha,72,NULL,0,NULL,CUST03716,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC101754,45:00.0,NULL,P2,High,Pending Input,Backup,Restore,Infra Team,Ankit,48,NULL,0,NULL,CUST03577,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC101755,30:00.0,42:36.0,P3,Medium,Closed,Email,Outlook,Messaging Team,Vikas,72,36.20999908,1,0,CUST01451,Application Crash,User reported application crash.,Resolved application crash after investigation.,5
INC101756,23:00.0,44:36.0,P3,Medium,Closed,Network,Connectivity,Network Team,Vikas,72,49.36000061,1,0,CUST02800,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,3
INC101757,38:00.0,32:00.0,P3,Medium,Closed,Backup,Restore,Infra Team,Vikas,72,33.90000153,1,0,CUST02263,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,5
INC101758,23:00.0,NULL,P4,Low,Pending Engineering,Access,Password,IAM Team,David,60,NULL,0,NULL,CUST01004,Application Crash,User reported application crash.,NULL,NULL
INC101759,42:00.0,43:12.0,P4,Low,Closed,Software,Installation,Desktop Team,Vikas,60,40.02000046,0,0,CUST02595,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,5
INC101760,45:00.0,08:24.0,P3,Medium,Closed,Access,Password,IAM Team,Amit,72,47.38999939,1,0,CUST01000,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,2
INC101761,52:00.0,40:36.0,P2,High,Closed,Application,ERP,App Team,David,48,30.80999947,0,0,CUST01282,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,3
INC101762,52:00.0,NULL,P3,Medium,Open,Application,ERP,App Team,Amit,72,NULL,0,NULL,CUST02128,SAP Login Failure,User reported sap login failure.,NULL,NULL
INC101763,41:00.0,NULL,P3,Medium,Open,Network,Connectivity,Network Team,David,72,NULL,0,NULL,CUST01341,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC101764,33:00.0,04:48.0,P3,Medium,Resolved,Application,ERP,App Team,Ankit,72,38.52999878,0,0,CUST02654,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,NULL
INC101765,12:00.0,48:00.0,P1,Critical,Resolved,Database,SQL,DB Team,Neha,24,14.60000038,0,0,CUST03599,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,NULL
INC101766,01:00.0,44:12.0,P3,Medium,Closed,Software,Installation,Desktop Team,John,72,51.72000122,1,0,CUST01527,Password Reset,User reported password reset.,Resolved password reset after investigation.,4
INC101767,42:00.0,51:00.0,P2,High,Closed,Email,Outlook,Messaging Team,John,48,21.14999962,0,0,CUST04335,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,4
INC101768,10:00.0,36:24.0,P2,High,Closed,Database,SQL,DB Team,Ankit,48,23.44000053,0,0,CUST00220,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,4
INC101769,11:00.0,NULL,P4,Low,Open,Hardware,Laptop,Desktop Team,Ankit,60,NULL,1,NULL,CUST03060,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC101770,52:00.0,NULL,P4,Low,Open,Cloud,Azure,Cloud Team,Ankit,60,NULL,0,NULL,CUST03627,Password Reset,User reported password reset.,NULL,NULL
INC101771,39:00.0,07:48.0,P3,Medium,Closed,Access,Password,IAM Team,Vikas,72,33.47999954,0,0,CUST01848,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,4
INC101772,27:00.0,16:12.0,P2,High,Resolved,Software,Installation,Desktop Team,Priya,48,25.81999969,0,0,CUST03762,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,NULL
INC101773,11:00.0,37:24.0,P3,Medium,Resolved,Hardware,Laptop,Desktop Team,David,72,48.43999863,0,0,CUST00809,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,NULL
INC101774,07:00.0,44:12.0,P3,Medium,Closed,Database,SQL,DB Team,Priya,72,52.61999893,0,0,CUST01499,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,5
INC101775,42:00.0,NULL,P3,Medium,Open,Security,Access,Security Team,Sneha,72,NULL,0,NULL,CUST03920,Application Crash,User reported application crash.,NULL,NULL
INC101776,28:00.0,NULL,P2,High,Pending Engineering,Application,ERP,App Team,Ravi,48,NULL,0,NULL,CUST01776,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC101777,10:00.0,NULL,P3,Medium,Pending Input,Network,Connectivity,Network Team,David,72,NULL,0,NULL,CUST01262,Azure VM Down,User reported azure vm down.,NULL,NULL
INC101778,42:00.0,NULL,P3,Medium,Pending Input,Application,ERP,App Team,Ravi,72,NULL,0,NULL,CUST02898,Password Reset,User reported password reset.,NULL,NULL
INC101779,24:00.0,01:12.0,P3,Medium,Closed,Backup,Restore,Infra Team,Ankit,72,26.62000084,0,0,CUST02005,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,3
INC101780,07:00.0,NULL,P1,Critical,Open,Security,Access,Security Team,Amit,24,NULL,0,NULL,CUST01936,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC101781,42:00.0,02:24.0,P2,High,Closed,Software,Installation,Desktop Team,Neha,48,29.34000015,0,0,CUST03157,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,5
INC101782,42:00.0,45:00.0,P3,Medium,Closed,Security,Access,Security Team,Amit,72,49.04999924,0,0,CUST02268,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,5
INC101783,23:00.0,10:24.0,P2,High,Closed,Access,Password,IAM Team,David,48,34.79000092,0,0,CUST02193,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC101784,36:00.0,NULL,P4,Low,Pending Engineering,Backup,Restore,Infra Team,Priya,60,NULL,0,NULL,CUST04666,Printer Offline,User reported printer offline.,NULL,NULL
INC101785,46:00.0,43:36.0,P3,Medium,Resolved,Cloud,Azure,Cloud Team,Vikas,72,40.95999908,1,0,CUST00005,Password Reset,User reported password reset.,Resolved password reset after investigation.,NULL
INC101786,16:00.0,26:12.0,P3,Medium,Closed,Application,ERP,App Team,John,72,50.16999817,1,0,CUST00601,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,5
INC101787,15:00.0,NULL,P4,Low,Pending Engineering,Email,Outlook,Messaging Team,Vikas,60,NULL,0,NULL,CUST04642,Printer Offline,User reported printer offline.,NULL,NULL
INC101788,02:00.0,NULL,P3,Medium,Open,Hardware,Laptop,Desktop Team,Ankit,72,NULL,0,NULL,CUST04019,Database Timeout,User reported database timeout.,NULL,NULL
INC101789,05:00.0,NULL,P4,Low,Open,Application,ERP,App Team,Ravi,60,NULL,0,NULL,CUST00232,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC101790,44:00.0,NULL,P3,Medium,Open,Software,Installation,Desktop Team,Vikas,72,NULL,0,NULL,CUST03444,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC101791,53:00.0,NULL,P2,High,Open,Access,Password,IAM Team,Neha,48,NULL,1,NULL,CUST00752,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC101792,19:00.0,27:24.0,P1,Critical,Closed,Software,Installation,Desktop Team,Vikas,24,10.14000034,0,0,CUST02884,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,5
INC101793,31:00.0,40:00.0,P2,High,Resolved,Security,Access,Security Team,Vikas,48,32.15000153,0,0,CUST00010,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,NULL
INC101794,35:00.0,44:36.0,P3,Medium,Resolved,Security,Access,Security Team,Neha,72,47.15999985,0,0,CUST04859,Application Crash,User reported application crash.,Resolved application crash after investigation.,NULL
INC101795,56:00.0,25:24.0,P3,Medium,Closed,Cloud,Azure,Cloud Team,Amit,72,37.49000168,1,0,CUST03332,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,5
INC101796,20:00.0,NULL,P2,High,Pending Input,Hardware,Laptop,Desktop Team,Ankit,48,NULL,0,NULL,CUST03164,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC101797,27:00.0,NULL,P2,High,Open,Hardware,Laptop,Desktop Team,Rahul,48,NULL,1,NULL,CUST04633,Database Timeout,User reported database timeout.,NULL,NULL
INC101798,36:00.0,NULL,P3,Medium,Pending Input,Cloud,Azure,Cloud Team,Priya,72,NULL,1,NULL,CUST03039,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC101799,46:00.0,43:36.0,P2,High,Closed,Backup,Restore,Infra Team,Priya,48,26.95999908,0,0,CUST00642,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,4
INC101800,18:00.0,NULL,P3,Medium,Open,Software,Installation,Desktop Team,Vikas,72,NULL,0,NULL,CUST02857,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC101801,42:00.0,17:24.0,P2,High,Resolved,Security,Access,Security Team,Priya,48,33.59000015,0,0,CUST02519,Application Crash,User reported application crash.,Resolved application crash after investigation.,NULL
INC101802,50:00.0,24:48.0,P3,Medium,Closed,Database,SQL,DB Team,Amit,72,42.58000183,0,0,CUST03694,Application Crash,User reported application crash.,Resolved application crash after investigation.,4
INC101803,36:00.0,16:12.0,P3,Medium,Closed,Security,Access,Security Team,John,72,44.66999817,0,0,CUST04861,Password Reset,User reported password reset.,Resolved password reset after investigation.,4
INC101804,26:00.0,54:12.0,P3,Medium,Closed,Hardware,Laptop,Desktop Team,Ankit,72,44.47000122,0,0,CUST02209,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,4
INC101805,10:00.0,12:24.0,P1,Critical,Closed,Access,Password,IAM Team,Rahul,24,15.03999996,0,0,CUST02469,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,4
INC101806,12:00.0,24:36.0,P4,Low,Closed,Email,Outlook,Messaging Team,Priya,60,40.20999908,0,0,CUST00352,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,4
INC101807,36:00.0,24:00.0,P3,Medium,Resolved,Email,Outlook,Messaging Team,David,72,42.79999924,1,0,CUST02915,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,NULL
INC101808,49:00.0,12:24.0,P2,High,Closed,Hardware,Laptop,Desktop Team,Priya,48,33.38999939,0,0,CUST02764,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,4
INC101809,35:00.0,42:12.0,P2,High,Resolved,Access,Password,IAM Team,Vikas,48,18.12000084,0,0,CUST02125,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,NULL
INC101810,24:00.0,46:12.0,P2,High,Closed,Database,SQL,DB Team,Ankit,48,27.37000084,0,0,CUST03338,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC101811,47:00.0,59:36.0,P1,Critical,Closed,Cloud,Azure,Cloud Team,Ankit,24,11.21000004,1,0,CUST01901,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,5
INC101812,37:00.0,45:24.0,P3,Medium,Resolved,Email,Outlook,Messaging Team,Sneha,72,26.13999939,0,0,CUST01154,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,NULL
INC101813,24:00.0,NULL,P3,Medium,Pending Engineering,Network,Connectivity,Network Team,Ravi,72,NULL,0,NULL,CUST03992,Database Timeout,User reported database timeout.,NULL,NULL
INC101814,04:00.0,01:36.0,P2,High,Resolved,Cloud,Azure,Cloud Team,John,48,32.95999908,0,0,CUST03004,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,NULL
INC101815,10:00.0,NULL,P3,Medium,Open,Security,Access,Security Team,Amit,72,NULL,0,NULL,CUST03674,Printer Offline,User reported printer offline.,NULL,NULL
INC101816,55:00.0,NULL,P4,Low,Pending Engineering,Application,ERP,App Team,Ankit,60,NULL,1,NULL,CUST01256,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC101817,08:00.0,00:12.0,P2,High,Closed,Backup,Restore,Infra Team,Amit,48,18.87000084,0,0,CUST02078,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,5
INC101818,28:00.0,13:36.0,P4,Low,Closed,Database,SQL,DB Team,Amit,60,29.76000023,1,0,CUST03919,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC101819,22:00.0,NULL,P3,Medium,Pending Engineering,Cloud,Azure,Cloud Team,John,72,NULL,0,NULL,CUST03033,Password Reset,User reported password reset.,NULL,NULL
INC101820,05:00.0,33:12.0,P2,High,Closed,Access,Password,IAM Team,Sneha,48,32.47000122,0,0,CUST01080,Application Crash,User reported application crash.,Resolved application crash after investigation.,5
INC101821,34:00.0,43:36.0,P3,Medium,Closed,Database,SQL,DB Team,Vikas,72,48.15999985,0,0,CUST01339,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,5
INC101822,03:00.0,56:24.0,P1,Critical,Closed,Hardware,Laptop,Desktop Team,Amit,24,10.89000034,0,0,CUST03902,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,4
INC101823,52:00.0,22:00.0,P3,Medium,Closed,Database,SQL,DB Team,Vikas,72,42.5,0,0,CUST04437,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,3
INC101824,55:00.0,28:00.0,P2,High,Resolved,Hardware,Laptop,Desktop Team,Ravi,48,33.54999924,0,0,CUST00329,Password Reset,User reported password reset.,Resolved password reset after investigation.,NULL
